16.294
18.422
20.663
21.464
25.486
25.883
27.857
31.584
32.202
31.988
33.521
35.281
36.72
38.635
40.405
41.559
42.588
43.949
44.507
44.367
45.699
47.026
48.772
49.625
52.183
53.626
53.787
54.694
56.956
59.398
61.866
62.569
62.644
63.395
64.213
64.409
65.361
67.264
68
67.498
68.084
68.612
70.873
70.933
73.687
75.042
75.95
75.356
77.916
78.088
77.917
79.027
79.113
81.504
82.789
82.333
83.222
83.941
85.635
85.762
85.887
85.571
88.128
88.888
89.927
91.221
91.826
93.729
93.463
93.354
93.943
94.315
94.158
95.532
96.211
97.041
98.07
99.446
99.7
99.7
101.06
100.46
101.37
102.12
103.98
104.08
104.33
105.08
106.59
106.34
104.78
108.91
109.68
109.58
111.22
111.38
111.38
112.26
112.53
114.06
113.48
115.85
115.63
117.86
118.31
117.69
120
120.6
119.18
119.51
119.28
120.28
120.91
119.78
121.17
120.72
122.2
123.53
124.77
124.48
124.77
124.43
123.65
127.49
127.45
129.26
127.88
128.52
129.2
127.95
128.92
128.68
130.79
130.7
130.7
130.01
131.89
133.15
133.67
134.54
136.19
137.21
135.89
136.07
135.67
136.01
136.91
138.42
137.74
137.31
136.91
137.44
136.78
137.89
140.8
138.47
139.46
139.87
140.8
138.29
154.3
160.21
160.33
161.84
160.84
157.2
158.61
158.28
159.53
160.64
159.31
160.85
156.4
159.13
160.34
161.03
163.61
164.12
161.1
164.22
164.89
162.72
163.75
163.08
164.59
165.38
167.02
162.91
161.6
164.92
165.39
164.78
164.7
163.46
167.63
168.3
168.46
168.17
169.4
169.97
169.73
170.72
168.78
170.73
171.9
172.19
172.61
172.33
174.13
172.96
175.31
175.44
177.04
176.59
176.91
177.9
177.1
177.9
179.17
178.45
178.69
179.82
180.35
180.53
180.99
182.08
182.14
182.19
183.26
182.92
183.32
184.48
184.65
183.82
183.93
184.81
185.85
186.39
186.93
188.11
188.11
189.12
189.33
188.75
190.23
189.17
190.75
191.8
191.65
192.17
192.12
193.64
194.48
194.06
193.64
195.53
